email_event_id,date,campaign_id,audience_size,sends,opens,clicks,conversions,revenue_attributed
email_20250424_3186,2025-04-24,email_campaign_24,44281,15735,1793,734,60,3378.29
email_20250424_3187,2025-04-24,email_campaign_9,27454,31796,5539,627,86,2688.59
email_20250424_3188,2025-04-24,email_campaign_46,12760,38983,7458,279,73,3376.35
email_20250425_3189,2025-04-25,email_campaign_48,21839,21900,8042,147,8,2315.64
email_20250425_3190,2025-04-25,email_campaign_17,21429,31440,4369,680,33,3170.31
email_20250425_3191,2025-04-25,email_campaign_31,37061,35249,1516,320,48,3012.1
email_20250426_3192,2025-04-26,email_campaign_7,43310,27784,3317,420,22,1682.71
email_20250426_3193,2025-04-26,email_campaign_37,16601,30018,6318,397,38,4723.65
email_20250426_3194,2025-04-26,email_campaign_28,14386,33295,4316,418,46,1311.46
email_20250427_3195,2025-04-27,email_campaign_12,13531,8373,2784,457,55,3960.39
email_20250427_3196,2025-04-27,email_campaign_19,32411,23452,5557,285,52,2735.95
email_20250427_3197,2025-04-27,email_campaign_32,36320,32232,5501,307,82,2476.26
email_20250427_3198,2025-04-27,email_campaign_15,18101,44022,7629,297,72,1992.81
email_20250427_3199,2025-04-27,email_campaign_38,38955,7984,3397,461,24,3255.25
email_20250428_3200,2025-04-28,email_campaign_49,31643,22642,3696,628,32,2473.43
email_20250428_3201,2025-04-28,email_campaign_13,36402,34390,7194,351,37,4204.95
email_20250428_3202,2025-04-28,email_campaign_28,32751,21363,7857,791,66,3230.84
email_20250428_3203,2025-04-28,email_campaign_47,16969,17033,2609,734,83,1542.34
email_20250428_3204,2025-04-28,email_campaign_3,40927,17264,1325,501,35,3317.61
email_20250429_3205,2025-04-29,email_campaign_22,42745,13658,820,665,37,1276.78
email_20250429_3206,2025-04-29,email_campaign_44,7183,13418,8167,358,44,4050.91
email_20250430_3207,2025-04-30,email_campaign_9,26344,35846,6246,284,29,681.69
email_20250430_3208,2025-04-30,email_campaign_31,32905,33470,2737,455,84,1895.95
email_20250430_3209,2025-04-30,email_campaign_22,45397,26013,7468,696,35,3517.77
email_20250501_3210,2025-05-01,email_campaign_37,18614,23865,1780,515,40,2252.42
email_20250501_3211,2025-05-01,email_campaign_42,8457,7098,1036,847,16,1564.37
email_20250501_3212,2025-05-01,email_campaign_14,26836,34503,7366,536,30,1041.73
email_20250501_3213,2025-05-01,email_campaign_18,8749,9858,6699,339,58,1017.04
email_20250501_3214,2025-05-01,email_campaign_29,20793,44319,1615,481,84,4218.8
email_20250502_3215,2025-05-02,email_campaign_44,36318,42473,1766,185,17,948.25
email_20250502_3216,2025-05-02,email_campaign_10,32168,32010,5743,323,86,628.51
email_20250502_3217,2025-05-02,email_campaign_6,40810,23105,5881,104,17,4466.12
email_20250502_3218,2025-05-02,email_campaign_29,38871,17301,5233,527,20,4274.87
email_20250502_3219,2025-05-02,email_campaign_21,16675,38170,4403,375,56,2063.48
email_20250503_3220,2025-05-03,email_campaign_23,48562,39656,3249,293,18,4881.6
email_20250503_3221,2025-05-03,email_campaign_30,13679,43321,1880,613,73,4213.46
email_20250504_3222,2025-05-04,email_campaign_35,45017,21873,1194,843,80,3844.17
email_20250504_3223,2025-05-04,email_campaign_28,5407,11215,4682,714,15,1304.02
email_20250504_3224,2025-05-04,email_campaign_35,8511,9445,8432,675,58,945.39
email_20250504_3225,2025-05-04,email_campaign_35,12245,23855,2204,759,29,4777.29
email_20250505_3226,2025-05-05,email_campaign_44,25730,30253,5092,525,33,3985.93
email_20250505_3227,2025-05-05,email_campaign_44,38693,44423,8148,286,88,2259.34
email_20250505_3228,2025-05-05,email_campaign_2,9420,30082,4485,673,59,4201.27
email_20250506_3229,2025-05-06,email_campaign_22,45918,12594,7281,131,36,4108.45
email_20250506_3230,2025-05-06,email_campaign_9,11350,44945,3410,468,64,966.04
email_20250506_3231,2025-05-06,email_campaign_4,29086,36801,1658,337,38,4437.38
email_20250506_3232,2025-05-06,email_campaign_5,47300,30686,2064,676,80,2413.59
email_20250507_3233,2025-05-07,email_campaign_47,13201,34235,3861,603,83,2612.05
email_20250507_3234,2025-05-07,email_campaign_40,9618,17623,8735,269,69,3251.58
email_20250507_3235,2025-05-07,email_campaign_41,32291,41397,8935,521,24,2333.17
email_20250507_3236,2025-05-07,email_campaign_1,18809,37259,4598,372,71,958.56
email_20250507_3237,2025-05-07,email_campaign_42,48503,28088,5907,743,11,3173.56
email_20250508_3238,2025-05-08,email_campaign_38,39263,12716,7091,384,78,4926.51
email_20250508_3239,2025-05-08,email_campaign_17,35839,21502,3882,288,68,1612.3
email_20250509_3240,2025-05-09,email_campaign_2,42605,16868,3472,163,40,1555.71
email_20250509_3241,2025-05-09,email_campaign_32,47337,19661,3353,781,73,3394.72
email_20250509_3242,2025-05-09,email_campaign_42,40277,42580,6666,689,30,1115.9
email_20250510_3243,2025-05-10,email_campaign_24,11227,41055,4011,465,62,664.77
email_20250510_3244,2025-05-10,email_campaign_2,48312,11921,6097,732,70,4538.72
email_20250510_3245,2025-05-10,email_campaign_32,25401,25642,4608,308,28,2582.96
email_20250511_3246,2025-05-11,email_campaign_40,44822,25283,1480,716,28,1495.73
email_20250511_3247,2025-05-11,email_campaign_7,44138,16086,8175,385,85,1634.64
email_20250511_3248,2025-05-11,email_campaign_39,45153,13420,6504,843,16,4747.57
email_20250512_3249,2025-05-12,email_campaign_9,42648,34952,7004,793,59,4354.82
email_20250512_3250,2025-05-12,email_campaign_43,33189,10146,6907,896,49,1977.28
email_20250513_3251,2025-05-13,email_campaign_49,33598,41721,4577,715,79,2080.15
email_20250513_3252,2025-05-13,email_campaign_50,30389,20992,2914,806,80,4487.54
email_20250513_3253,2025-05-13,email_campaign_14,41074,30955,7858,798,22,3207.92
email_20250513_3254,2025-05-13,email_campaign_15,15162,9682,5104,524,74,4844.51
email_20250513_3255,2025-05-13,email_campaign_38,32222,20768,5244,429,44,1328.26
email_20250514_3256,2025-05-14,email_campaign_48,34126,24232,1900,165,44,3272.5
email_20250514_3257,2025-05-14,email_campaign_21,46388,13996,7101,724,14,2327.88
email_20250515_3258,2025-05-15,email_campaign_34,38730,31380,3923,313,63,4420.51
email_20250515_3259,2025-05-15,email_campaign_44,46531,31210,3247,118,70,4576.87
email_20250516_3260,2025-05-16,email_campaign_37,19444,25504,4016,508,31,4391.97
email_20250516_3261,2025-05-16,email_campaign_22,9813,16633,7819,385,69,4582.24
email_20250516_3262,2025-05-16,email_campaign_4,23671,20482,4968,352,30,1830.52
email_20250516_3263,2025-05-16,email_campaign_31,25570,32928,2146,805,57,984.62
email_20250516_3264,2025-05-16,email_campaign_44,10372,21410,5827,252,38,3721.94
email_20250517_3265,2025-05-17,email_campaign_49,34554,25500,7524,861,19,3680.78
email_20250517_3266,2025-05-17,email_campaign_33,14427,17662,5657,167,25,1678.7
email_20250517_3267,2025-05-17,email_campaign_7,9256,24227,3877,817,81,1416.09
email_20250517_3268,2025-05-17,email_campaign_50,46149,9509,6419,538,68,3799.81
email_20250518_3269,2025-05-18,email_campaign_9,49658,32934,5098,240,19,4303.96
email_20250518_3270,2025-05-18,email_campaign_46,43649,31316,1385,684,80,4673.05
email_20250519_3271,2025-05-19,email_campaign_43,15874,11656,4127,791,33,1922.0
email_20250519_3272,2025-05-19,email_campaign_50,42556,10032,1685,262,84,2029.57
email_20250519_3273,2025-05-19,email_campaign_5,46047,11184,7374,433,82,3199.38
email_20250519_3274,2025-05-19,email_campaign_46,8376,8880,3507,716,46,4027.81
email_20250520_3275,2025-05-20,email_campaign_38,21545,5062,3379,675,87,1942.15
email_20250520_3276,2025-05-20,email_campaign_24,38676,30255,8815,651,78,4998.44
email_20250520_3277,2025-05-20,email_campaign_30,41515,41070,8537,238,37,1517.84
email_20250520_3278,2025-05-20,email_campaign_49,38282,42827,5577,721,89,3292.51
email_20250520_3279,2025-05-20,email_campaign_40,11196,4770,1941,209,63,952.94
email_20250521_3280,2025-05-21,email_campaign_19,33575,18397,1188,727,49,4289.55
email_20250521_3281,2025-05-21,email_campaign_36,35827,23451,4474,592,8,1959.37
email_20250521_3282,2025-05-21,email_campaign_11,30372,16794,2989,559,10,3850.67
email_20250521_3283,2025-05-21,email_campaign_22,49134,34333,8081,645,25,3897.99
email_20250521_3284,2025-05-21,email_campaign_39,35841,21117,4388,176,77,2361.58
email_20250522_3285,2025-05-22,email_campaign_28,35764,41485,3008,162,84,3670.83
email_20250522_3286,2025-05-22,email_campaign_41,7772,27200,2992,603,46,4578.39
email_20250523_3287,2025-05-23,email_campaign_5,24063,4950,4044,846,56,4990.95
email_20250523_3288,2025-05-23,email_campaign_33,44047,34011,3575,368,56,2024.29
email_20250523_3289,2025-05-23,email_campaign_4,32377,40681,7894,881,58,2532.6
email_20250524_3290,2025-05-24,email_campaign_9,9766,40520,3126,117,29,904.71
email_20250524_3291,2025-05-24,email_campaign_44,21294,20737,936,805,78,3347.39
email_20250524_3292,2025-05-24,email_campaign_27,43508,14627,7354,593,44,4798.16
email_20250525_3293,2025-05-25,email_campaign_8,17687,11424,2558,729,38,800.72
email_20250525_3294,2025-05-25,email_campaign_18,13035,8231,2407,868,68,1015.56
email_20250525_3295,2025-05-25,email_campaign_20,22014,5527,5613,90,76,3556.84
email_20250525_3296,2025-05-25,email_campaign_50,42822,15632,5364,837,23,1603.13
email_20250526_3297,2025-05-26,email_campaign_9,20353,21793,1689,622,62,2461.12
email_20250526_3298,2025-05-26,email_campaign_13,23728,35329,2155,613,46,3904.35
email_20250526_3299,2025-05-26,email_campaign_13,20583,24569,970,495,61,3223.23
email_20250527_3300,2025-05-27,email_campaign_38,27382,19226,5641,807,42,2064.8
email_20250527_3301,2025-05-27,email_campaign_23,6223,21982,8085,146,83,2698.03
email_20250527_3302,2025-05-27,email_campaign_30,13448,8661,7969,684,49,3702.16
email_20250527_3303,2025-05-27,email_campaign_29,12397,32445,4177,494,45,815.52
email_20250528_3304,2025-05-28,email_campaign_22,15491,41928,7369,209,72,2644.8
email_20250528_3305,2025-05-28,email_campaign_34,26403,13859,6668,714,30,2373.88
email_20250528_3306,2025-05-28,email_campaign_8,24692,39898,6760,794,67,2487.94
email_20250529_3307,2025-05-29,email_campaign_17,27679,5450,2197,589,66,2234.87
email_20250529_3308,2025-05-29,email_campaign_9,39577,30009,8180,236,47,3187.74
email_20250529_3309,2025-05-29,email_campaign_16,14046,10936,2832,150,23,4861.77
email_20250529_3310,2025-05-29,email_campaign_30,24465,41945,1889,206,16,2362.69
email_20250530_3311,2025-05-30,email_campaign_25,49904,11949,6243,152,68,1480.89
email_20250530_3312,2025-05-30,email_campaign_7,42471,10519,6507,286,69,684.36
email_20250531_3313,2025-05-31,email_campaign_5,49397,8759,1480,83,55,3608.34
email_20250531_3314,2025-05-31,email_campaign_16,34998,4973,8163,353,11,3062.15
email_20250531_3315,2025-05-31,email_campaign_27,43847,31422,8147,118,23,2996.76
email_20250531_3316,2025-05-31,email_campaign_32,28967,38638,2528,334,63,2665.63
email_20250531_3317,2025-05-31,email_campaign_21,40161,35580,4487,530,85,3150.6
email_20250601_3318,2025-06-01,email_campaign_44,45652,33460,5967,346,80,4412.35
email_20250601_3319,2025-06-01,email_campaign_7,31801,12448,3435,396,40,1647.32
email_20250601_3320,2025-06-01,email_campaign_8,28491,22375,1965,875,79,1347.61
email_20250602_3321,2025-06-02,email_campaign_29,46850,10456,2515,606,30,2827.73
email_20250602_3322,2025-06-02,email_campaign_34,43492,23542,3033,570,57,3177.25
email_20250602_3323,2025-06-02,email_campaign_26,46977,6805,2450,293,28,2452.52
email_20250603_3324,2025-06-03,email_campaign_34,7620,44331,3163,841,40,1215.11
email_20250603_3325,2025-06-03,email_campaign_29,28679,14636,8985,549,22,1434.81
email_20250603_3326,2025-06-03,email_campaign_7,9782,39164,4819,161,31,2694.94
email_20250603_3327,2025-06-03,email_campaign_22,15233,33459,5813,109,23,1520.02
email_20250604_3328,2025-06-04,email_campaign_48,7952,24994,5842,786,33,1532.68
email_20250604_3329,2025-06-04,email_campaign_37,24247,38420,3282,519,63,4968.08
email_20250604_3330,2025-06-04,email_campaign_20,37583,9962,2491,481,32,1660.05
email_20250604_3331,2025-06-04,email_campaign_50,18809,8947,899,786,34,1103.77
email_20250604_3332,2025-06-04,email_campaign_50,41803,39012,8469,825,14,2352.68
email_20250605_3333,2025-06-05,email_campaign_33,42982,8688,6556,484,8,1594.61
email_20250605_3334,2025-06-05,email_campaign_13,35840,15231,3304,809,75,4289.71
email_20250605_3335,2025-06-05,email_campaign_5,40102,4036,8580,812,54,1016.81
email_20250605_3336,2025-06-05,email_campaign_44,10144,43323,7080,568,65,3999.94
email_20250605_3337,2025-06-05,email_campaign_22,27735,18341,8262,293,47,2030.7
email_20250606_3338,2025-06-06,email_campaign_13,39475,28294,5475,479,71,2999.37
email_20250606_3339,2025-06-06,email_campaign_28,42964,8578,4604,142,78,1087.69
email_20250606_3340,2025-06-06,email_campaign_4,29582,28366,6835,428,15,2907.67
email_20250607_3341,2025-06-07,email_campaign_3,38857,14341,1433,827,40,2366.83
email_20250607_3342,2025-06-07,email_campaign_33,37394,25416,6068,661,58,3292.41
email_20250607_3343,2025-06-07,email_campaign_6,49281,42608,1173,321,83,3348.46
email_20250607_3344,2025-06-07,email_campaign_28,38236,29465,7441,586,83,922.27
email_20250607_3345,2025-06-07,email_campaign_27,24830,12947,1650,142,38,4521.21
email_20250608_3346,2025-06-08,email_campaign_30,19661,9561,6226,332,21,3115.19
email_20250608_3347,2025-06-08,email_campaign_18,26101,40388,1625,452,50,4938.25
email_20250609_3348,2025-06-09,email_campaign_30,19644,39722,2999,354,89,3896.1
email_20250609_3349,2025-06-09,email_campaign_36,41448,43382,2546,362,20,2988.65
email_20250609_3350,2025-06-09,email_campaign_46,44136,8109,4124,580,70,3963.82
email_20250610_3351,2025-06-10,email_campaign_46,22453,20969,5475,646,49,2792.72
email_20250610_3352,2025-06-10,email_campaign_17,14527,41219,8577,349,58,2561.48
email_20250610_3353,2025-06-10,email_campaign_25,5799,39585,2382,637,40,2437.15
email_20250610_3354,2025-06-10,email_campaign_33,46235,28569,7729,556,59,3067.88
email_20250611_3355,2025-06-11,email_campaign_15,13607,14685,8765,145,82,3189.0
email_20250611_3356,2025-06-11,email_campaign_41,7922,38561,2124,727,61,3069.13
email_20250612_3357,2025-06-12,email_campaign_34,7313,43361,5474,352,55,4514.96
email_20250612_3358,2025-06-12,email_campaign_6,41251,24168,6563,213,58,2133.67
email_20250613_3359,2025-06-13,email_campaign_12,38923,25932,8596,305,47,4516.07
email_20250613_3360,2025-06-13,email_campaign_3,43046,37286,3110,137,22,1109.7
email_20250613_3361,2025-06-13,email_campaign_9,6677,33021,3855,727,39,2764.87
email_20250613_3362,2025-06-13,email_campaign_33,6056,41296,1929,371,83,3261.36
email_20250613_3363,2025-06-13,email_campaign_21,32385,15888,4327,871,50,4350.4
email_20250614_3364,2025-06-14,email_campaign_17,11974,33643,5261,520,30,3494.55
email_20250614_3365,2025-06-14,email_campaign_27,25671,44367,2031,458,33,4242.57
email_20250614_3366,2025-06-14,email_campaign_25,27552,18882,8177,107,37,2359.65
email_20250614_3367,2025-06-14,email_campaign_16,5026,41086,6327,419,81,3241.99
email_20250615_3368,2025-06-15,email_campaign_31,42305,33551,6083,530,20,2896.42
email_20250615_3369,2025-06-15,email_campaign_21,13850,31096,7794,746,75,4865.7
email_20250615_3370,2025-06-15,email_campaign_17,5438,32051,6827,637,89,1394.81
email_20250615_3371,2025-06-15,email_campaign_48,11719,10259,4959,874,56,3746.63
email_20250615_3372,2025-06-15,email_campaign_32,8261,5324,6152,314,24,1737.93
email_20250616_3373,2025-06-16,email_campaign_31,16120,25593,3332,771,9,4941.98
email_20250616_3374,2025-06-16,email_campaign_23,27890,20160,3325,879,83,4615.15
email_20250617_3375,2025-06-17,email_campaign_13,49318,27369,8672,764,87,4843.74
email_20250617_3376,2025-06-17,email_campaign_13,15847,42948,1410,436,44,2287.96
email_20250617_3377,2025-06-17,email_campaign_5,45833,36320,5959,120,17,3655.92
email_20250617_3378,2025-06-17,email_campaign_27,37066,14384,6986,252,10,3309.24
email_20250617_3379,2025-06-17,email_campaign_9,22732,15934,8604,633,33,4725.22
email_20250618_3380,2025-06-18,email_campaign_17,22613,35914,2758,778,54,3273.9
email_20250618_3381,2025-06-18,email_campaign_25,41609,19575,2714,490,72,2486.72
email_20250618_3382,2025-06-18,email_campaign_5,9242,27369,872,840,57,1829.77
email_20250619_3383,2025-06-19,email_campaign_42,39622,29860,6211,126,19,2623.14
email_20250619_3384,2025-06-19,email_campaign_42,28476,13307,3037,747,8,1167.2
email_20250619_3385,2025-06-19,email_campaign_15,25251,4988,2350,414,75,844.05
email_20250619_3386,2025-06-19,email_campaign_18,49030,19735,3309,534,34,1380.95
email_20250619_3387,2025-06-19,email_campaign_9,47682,15806,2000,327,25,1251.19
email_20250620_3388,2025-06-20,email_campaign_16,46609,30403,3551,789,40,2359.21
email_20250620_3389,2025-06-20,email_campaign_30,15401,24481,6149,599,26,1755.06
email_20250620_3390,2025-06-20,email_campaign_47,38034,32308,1619,656,26,2963.89
email_20250620_3391,2025-06-20,email_campaign_13,48029,16739,8076,652,18,4496.98
email_20250620_3392,2025-06-20,email_campaign_1,31907,38333,7565,806,41,892.13
email_20250621_3393,2025-06-21,email_campaign_27,32640,9830,8282,844,65,3975.34
email_20250621_3394,2025-06-21,email_campaign_33,35094,42260,2030,336,33,1324.81
email_20250622_3395,2025-06-22,email_campaign_3,25063,44842,2439,695,34,891.79
email_20250622_3396,2025-06-22,email_campaign_31,44903,35393,4150,164,65,2650.62
email_20250623_3397,2025-06-23,email_campaign_41,7400,4168,3799,356,17,3723.87
email_20250623_3398,2025-06-23,email_campaign_38,27340,15305,2698,649,64,4417.7
email_20250623_3399,2025-06-23,email_campaign_22,36751,7865,5919,414,26,4423.66
email_20250624_3400,2025-06-24,email_campaign_30,37365,44662,4714,494,59,1487.56
email_20250624_3401,2025-06-24,email_campaign_11,39706,31256,1691,676,12,3282.15
email_20250624_3402,2025-06-24,email_campaign_50,26768,13478,6900,873,54,2306.31
email_20250625_3403,2025-06-25,email_campaign_27,14968,20817,8510,584,22,3468.62
email_20250625_3404,2025-06-25,email_campaign_23,8367,23561,6854,447,52,1803.46
email_20250625_3405,2025-06-25,email_campaign_42,8495,37426,2057,746,9,1868.92
email_20250626_3406,2025-06-26,email_campaign_11,8173,20055,7927,241,76,864.73
email_20250626_3407,2025-06-26,email_campaign_45,34001,22706,6041,101,47,4271.47
email_20250627_3408,2025-06-27,email_campaign_37,21554,12324,6964,345,54,2868.45
email_20250627_3409,2025-06-27,email_campaign_25,14557,34661,7993,846,82,1482.52
email_20250627_3410,2025-06-27,email_campaign_8,22133,11499,3650,496,57,1470.72
email_20250627_3411,2025-06-27,email_campaign_9,23208,32150,3531,407,77,3789.63
email_20250627_3412,2025-06-27,email_campaign_12,27047,40677,4121,496,19,2412.1
email_20250628_3413,2025-06-28,email_campaign_31,27302,15461,2823,895,8,1420.1
email_20250628_3414,2025-06-28,email_campaign_49,35108,29076,1423,721,77,633.42
email_20250628_3415,2025-06-28,email_campaign_31,29029,24116,2072,393,77,4407.57
email_20250629_3416,2025-06-29,email_campaign_34,21982,24061,6232,354,29,4510.23
email_20250629_3417,2025-06-29,email_campaign_27,43633,41725,4867,740,13,4563.91
email_20250629_3418,2025-06-29,email_campaign_9,34747,31696,2883,780,64,3832.64
email_20250629_3419,2025-06-29,email_campaign_44,36702,31262,6990,847,86,4780.71
email_20250629_3420,2025-06-29,email_campaign_23,11170,22010,7914,406,15,4410.15
email_20250630_3421,2025-06-30,email_campaign_36,45839,27812,8751,450,18,938.21
email_20250630_3422,2025-06-30,email_campaign_14,38610,13529,2384,653,29,4873.86
email_20250630_3423,2025-06-30,email_campaign_23,19896,10639,4560,470,65,2166.0
email_20250701_3424,2025-07-01,email_campaign_26,18922,35408,7960,448,57,4842.93
email_20250701_3425,2025-07-01,email_campaign_35,27212,12565,5265,486,59,4637.34
email_20250701_3426,2025-07-01,email_campaign_49,39530,42948,4661,94,34,4110.91
email_20250702_3427,2025-07-02,email_campaign_44,33122,15318,6000,726,39,854.64
email_20250702_3428,2025-07-02,email_campaign_50,29566,28894,7605,754,17,2453.59
email_20250703_3429,2025-07-03,email_campaign_43,30490,13209,8956,753,45,1060.09
email_20250703_3430,2025-07-03,email_campaign_9,39296,14529,3330,881,33,1401.64
email_20250703_3431,2025-07-03,email_campaign_3,10237,26848,7682,762,78,1519.69
email_20250703_3432,2025-07-03,email_campaign_21,47402,33161,6762,166,48,3197.51
email_20250704_3433,2025-07-04,email_campaign_34,34054,13507,4862,631,31,732.76
email_20250704_3434,2025-07-04,email_campaign_6,41947,25000,2156,676,8,4272.49
email_20250704_3435,2025-07-04,email_campaign_7,38168,22041,6336,694,26,4540.74
email_20250704_3436,2025-07-04,email_campaign_29,20341,44510,7932,527,51,3749.03
email_20250704_3437,2025-07-04,email_campaign_42,39389,28343,1215,843,8,1686.8
email_20250705_3438,2025-07-05,email_campaign_18,45888,14045,1389,604,10,2592.95
email_20250705_3439,2025-07-05,email_campaign_14,23110,29479,6902,352,30,4630.47
email_20250705_3440,2025-07-05,email_campaign_48,9399,11878,8983,837,86,909.79
email_20250705_3441,2025-07-05,email_campaign_15,12215,10817,4732,543,17,4490.26
email_20250705_3442,2025-07-05,email_campaign_33,12175,38441,8324,386,86,3833.65
email_20250706_3443,2025-07-06,email_campaign_34,39534,20440,1701,891,79,750.23
email_20250706_3444,2025-07-06,email_campaign_35,35465,35876,4138,227,56,3873.03
email_20250706_3445,2025-07-06,email_campaign_30,26437,27938,1546,701,12,3815.89
email_20250707_3446,2025-07-07,email_campaign_2,20043,20358,1591,805,34,570.44
email_20250707_3447,2025-07-07,email_campaign_30,26979,40268,8944,863,38,4626.61
email_20250707_3448,2025-07-07,email_campaign_33,17815,16325,7485,839,20,2624.6
email_20250707_3449,2025-07-07,email_campaign_15,25548,40089,4916,170,84,3882.92
email_20250707_3450,2025-07-07,email_campaign_22,31788,25809,2827,785,14,2273.73
email_20250708_3451,2025-07-08,email_campaign_49,40709,12415,1663,150,15,4757.3
email_20250708_3452,2025-07-08,email_campaign_45,46218,44748,2916,324,75,1370.76
email_20250709_3453,2025-07-09,email_campaign_47,8307,9492,5536,863,32,3825.64
email_20250709_3454,2025-07-09,email_campaign_37,25494,18976,2592,897,73,4227.48
email_20250709_3455,2025-07-09,email_campaign_4,31128,41097,896,204,84,599.72
email_20250709_3456,2025-07-09,email_campaign_21,22238,10205,1435,504,41,2717.21
email_20250710_3457,2025-07-10,email_campaign_32,27178,15841,8791,262,85,2073.49
email_20250710_3458,2025-07-10,email_campaign_40,20843,34186,3048,209,18,3196.75
email_20250710_3459,2025-07-10,email_campaign_35,43503,44187,3361,743,46,1260.94
email_20250710_3460,2025-07-10,email_campaign_3,43696,22697,5840,770,57,3468.72
email_20250711_3461,2025-07-11,email_campaign_15,48327,34185,5186,274,31,1618.14
email_20250711_3462,2025-07-11,email_campaign_6,11107,9027,3054,148,70,2874.91
email_20250712_3463,2025-07-12,email_campaign_47,31747,39910,2536,858,26,4572.57
email_20250712_3464,2025-07-12,email_campaign_11,7764,38274,2960,582,51,2954.45
email_20250712_3465,2025-07-12,email_campaign_29,35220,43273,6279,400,52,4287.19
email_20250712_3466,2025-07-12,email_campaign_7,20210,23302,2579,429,21,2166.41
email_20250713_3467,2025-07-13,email_campaign_50,5751,11601,5169,136,15,1265.04
email_20250713_3468,2025-07-13,email_campaign_2,6925,42007,7014,461,68,4081.86
email_20250713_3469,2025-07-13,email_campaign_1,40882,17730,6056,159,40,1094.25
email_20250713_3470,2025-07-13,email_campaign_6,38241,26878,5088,288,15,3387.86
email_20250713_3471,2025-07-13,email_campaign_1,41975,33647,7874,425,68,2129.26
email_20250714_3472,2025-07-14,email_campaign_31,24996,27073,1277,900,59,2593.16
email_20250714_3473,2025-07-14,email_campaign_39,5956,15869,5011,878,83,2782.65
email_20250714_3474,2025-07-14,email_campaign_27,31752,41490,8211,92,27,4750.02
email_20250714_3475,2025-07-14,email_campaign_33,17202,19933,857,291,90,3640.69
email_20250715_3476,2025-07-15,email_campaign_9,27731,44129,3116,805,70,2943.37
email_20250715_3477,2025-07-15,email_campaign_32,9596,24134,2259,850,88,3190.9
email_20250715_3478,2025-07-15,email_campaign_25,11445,8497,5970,207,62,2578.68
email_20250715_3479,2025-07-15,email_campaign_2,6212,10265,8574,609,87,4439.72
email_20250715_3480,2025-07-15,email_campaign_33,19327,32887,1223,586,19,2538.67
email_20250716_3481,2025-07-16,email_campaign_20,16655,15532,5706,104,81,4902.04
email_20250716_3482,2025-07-16,email_campaign_31,25072,25950,7221,814,62,1577.51
email_20250716_3483,2025-07-16,email_campaign_49,34483,30921,8861,143,32,2058.84
email_20250716_3484,2025-07-16,email_campaign_19,17808,42611,7850,114,60,3638.32
email_20250717_3485,2025-07-17,email_campaign_32,19734,39108,1930,367,52,2918.18
email_20250717_3486,2025-07-17,email_campaign_31,6622,34363,4065,265,46,4123.6
email_20250717_3487,2025-07-17,email_campaign_46,27708,18714,1976,751,19,4096.77
email_20250717_3488,2025-07-17,email_campaign_9,44035,11248,4030,785,30,2741.55
email_20250718_3489,2025-07-18,email_campaign_39,19431,17275,7897,465,25,1600.96
email_20250718_3490,2025-07-18,email_campaign_45,25630,26810,8105,677,12,1968.47
email_20250718_3491,2025-07-18,email_campaign_46,45736,9127,1296,895,90,2014.96
email_20250718_3492,2025-07-18,email_campaign_35,44740,20455,8776,132,57,2390.41
email_20250719_3493,2025-07-19,email_campaign_7,42983,6596,6590,525,36,1497.06
email_20250719_3494,2025-07-19,email_campaign_19,14050,17537,4688,621,87,3506.8
email_20250720_3495,2025-07-20,email_campaign_2,6067,39892,7744,526,27,4216.77
email_20250720_3496,2025-07-20,email_campaign_19,7995,18280,5366,143,29,2594.69
email_20250720_3497,2025-07-20,email_campaign_40,21564,40691,6874,159,85,977.5
email_20250720_3498,2025-07-20,email_campaign_16,45878,9519,3862,549,60,4943.44
email_20250721_3499,2025-07-21,email_campaign_14,36026,40743,3941,876,45,2484.79
email_20250721_3500,2025-07-21,email_campaign_45,33483,8039,4584,398,40,2742.06
email_20250722_3501,2025-07-22,email_campaign_32,41688,21124,2544,249,46,1296.9
email_20250722_3502,2025-07-22,email_campaign_7,5398,28968,3614,164,20,2248.03
email_20250722_3503,2025-07-22,email_campaign_13,28325,44777,1911,201,40,4412.49
email_20250723_3504,2025-07-23,email_campaign_50,6352,10066,7083,102,22,2526.44
email_20250723_3505,2025-07-23,email_campaign_50,35344,16505,6815,413,22,4432.08
email_20250723_3506,2025-07-23,email_campaign_46,28491,24228,8865,587,51,2311.74
email_20250724_3507,2025-07-24,email_campaign_44,29112,23807,1921,125,14,1500.72
email_20250724_3508,2025-07-24,email_campaign_32,8926,4286,1644,98,60,596.21
email_20250724_3509,2025-07-24,email_campaign_27,19074,40142,5711,301,30,3998.93
email_20250725_3510,2025-07-25,email_campaign_9,36698,6748,7828,415,61,3353.35
email_20250725_3511,2025-07-25,email_campaign_13,45874,40647,7118,418,26,1873.31
email_20250726_3512,2025-07-26,email_campaign_25,27068,23612,7165,672,59,1507.6
email_20250726_3513,2025-07-26,email_campaign_1,14134,4540,3904,445,63,4668.0
email_20250726_3514,2025-07-26,email_campaign_12,34893,12291,3938,566,17,3117.66
email_20250727_3515,2025-07-27,email_campaign_38,36904,43891,7810,248,63,1133.31
email_20250727_3516,2025-07-27,email_campaign_27,34383,40077,8818,609,48,3706.1
email_20250728_3517,2025-07-28,email_campaign_12,23780,12492,6589,411,33,3015.95
email_20250728_3518,2025-07-28,email_campaign_16,34369,20844,4614,782,18,3945.5
