return_id,order_line_id,product_id,return_reason,return_timestamp,refund_amount
return_0016630,order_074862_2,prod_090,Changed Mind,2025-07-17 12:23:00+00:00,22.08
return_0016631,order_074870_2,prod_045,Wrong Size,2025-06-28 13:36:00+00:00,51.48
return_0016632,order_074876_1,prod_466,Defective,2025-07-23 08:37:00+00:00,69.56
return_0016633,order_074878_2,prod_181,Wrong Size,2025-06-30 19:53:00+00:00,78.38
return_0016634,order_074881_1,prod_596,Wrong Size,2025-07-16 14:26:00+00:00,78.54
return_0016635,order_074884_1,prod_325,Wrong Size,2025-07-02 20:27:00+00:00,84.8
return_0016636,order_074902_4,prod_548,Not as Described,2025-07-12 17:21:00+00:00,49.92
return_0016637,order_074908_5,prod_200,Changed Mind,2025-07-16 21:25:00+00:00,61.1
return_0016638,order_074915_1,prod_008,Defective,2025-07-21 19:56:00+00:00,16.54
return_0016639,order_074921_3,prod_445,Changed Mind,2025-07-11 16:35:00+00:00,162.3
return_0016640,order_074922_2,prod_565,Not as Described,2025-07-01 22:41:00+00:00,177.35
return_0016641,order_074931_3,prod_598,Changed Mind,2025-07-09 12:51:00+00:00,72.53
return_0016642,order_074939_3,prod_400,Late Delivery,2025-07-04 12:02:00+00:00,10.59
return_0016643,order_074942_1,prod_287,Defective,2025-07-03 19:29:00+00:00,55.21
return_0016644,order_074943_3,prod_406,Defective,2025-06-28 18:13:00+00:00,15.66
return_0016645,order_074950_3,prod_179,Late Delivery,2025-07-01 16:38:00+00:00,111.49
return_0016646,order_074953_2,prod_002,Changed Mind,2025-06-27 20:33:00+00:00,9.75
return_0016647,order_074953_5,prod_464,Not as Described,2025-07-09 13:22:00+00:00,27.6
return_0016648,order_074962_4,prod_596,Not as Described,2025-07-19 12:50:00+00:00,94.8
return_0016649,order_074965_4,prod_348,Changed Mind,2025-07-25 21:05:00+00:00,139.24
return_0016650,order_074976_1,prod_037,Changed Mind,2025-07-03 14:41:00+00:00,55.63
return_0016651,order_074981_2,prod_308,Defective,2025-07-08 11:21:00+00:00,29.41
return_0016652,order_074981_4,prod_134,Wrong Size,2025-07-22 10:56:00+00:00,96.8
return_0016653,order_074988_2,prod_201,Not as Described,2025-07-05 20:45:00+00:00,48.14
return_0016654,order_074992_4,prod_286,Late Delivery,2025-07-19 19:00:00+00:00,244.19
return_0016655,order_075005_1,prod_531,Wrong Size,2025-07-01 22:43:00+00:00,32.52
return_0016656,order_075006_1,prod_374,Defective,2025-07-01 16:07:00+00:00,87.1
return_0016657,order_075009_1,prod_312,Defective,2025-07-17 12:35:00+00:00,79.31
return_0016658,order_075010_2,prod_223,Defective,2025-07-10 10:36:00+00:00,85.59
return_0016659,order_075013_2,prod_160,Wrong Size,2025-07-13 09:42:00+00:00,30.74
return_0016660,order_075014_3,prod_301,Defective,2025-07-21 21:22:00+00:00,60.48
return_0016661,order_075014_4,prod_193,Changed Mind,2025-07-11 13:22:00+00:00,63.44
return_0016662,order_075015_2,prod_464,Not as Described,2025-07-05 09:36:00+00:00,42.4
return_0016663,order_075015_3,prod_400,Wrong Size,2025-07-16 13:17:00+00:00,14.97
return_0016664,order_075016_1,prod_160,Wrong Size,2025-07-17 20:05:00+00:00,15.01
return_0016665,order_075018_1,prod_535,Changed Mind,2025-07-07 18:13:00+00:00,80.73
return_0016666,order_075044_3,prod_346,Late Delivery,2025-07-22 14:40:00+00:00,49.85
return_0016667,order_075049_1,prod_473,Defective,2025-07-15 22:50:00+00:00,87.82
return_0016668,order_075062_2,prod_135,Defective,2025-06-27 16:28:00+00:00,28.14
return_0016669,order_075067_3,prod_193,Not as Described,2025-07-06 09:01:00+00:00,70.83
return_0016670,order_075076_1,prod_418,Changed Mind,2025-07-16 22:37:00+00:00,123.9
return_0016671,order_075082_3,prod_379,Not as Described,2025-06-29 17:44:00+00:00,46.62
return_0016672,order_075085_2,prod_504,Changed Mind,2025-06-28 19:34:00+00:00,29.5
return_0016673,order_075097_3,prod_357,Changed Mind,2025-07-12 16:10:00+00:00,51.32
return_0016674,order_075111_3,prod_023,Wrong Size,2025-07-19 13:21:00+00:00,39.85
return_0016675,order_075114_2,prod_447,Not as Described,2025-07-22 19:01:00+00:00,7.98
return_0016676,order_075115_2,prod_019,Not as Described,2025-07-22 16:01:00+00:00,16.95
return_0016677,order_075115_3,prod_245,Wrong Size,2025-07-22 22:53:00+00:00,31.06
return_0016678,order_075116_2,prod_270,Not as Described,2025-07-13 22:43:00+00:00,16.76
return_0016679,order_075126_4,prod_331,Late Delivery,2025-07-05 18:17:00+00:00,36.39
return_0016680,order_075128_2,prod_202,Not as Described,2025-07-16 15:55:00+00:00,35.32
return_0016681,order_075150_1,prod_211,Not as Described,2025-07-23 10:44:00+00:00,31.15
return_0016682,order_075161_2,prod_445,Late Delivery,2025-07-24 09:31:00+00:00,132.6
return_0016683,order_075161_4,prod_592,Changed Mind,2025-07-19 10:34:00+00:00,68.82
return_0016684,order_075173_1,prod_380,Late Delivery,2025-07-16 14:49:00+00:00,39.89
return_0016685,order_075187_2,prod_003,Not as Described,2025-07-22 13:33:00+00:00,72.92
return_0016686,order_075191_3,prod_365,Late Delivery,2025-07-04 18:04:00+00:00,28.11
return_0016687,order_075193_1,prod_493,Defective,2025-07-14 13:55:00+00:00,88.02
return_0016688,order_075195_2,prod_453,Wrong Size,2025-07-20 08:16:00+00:00,12.51
return_0016689,order_075201_1,prod_528,Not as Described,2025-07-05 10:13:00+00:00,76.62
return_0016690,order_075208_2,prod_486,Defective,2025-07-04 19:48:00+00:00,109.46
return_0016691,order_075208_3,prod_017,Defective,2025-07-14 14:06:00+00:00,43.53
return_0016692,order_075209_1,prod_425,Wrong Size,2025-07-28 18:32:00+00:00,78.52
return_0016693,order_075217_4,prod_197,Changed Mind,2025-07-22 20:09:00+00:00,136.74
return_0016694,order_075226_2,prod_506,Wrong Size,2025-07-08 12:42:00+00:00,32.91
return_0016695,order_075233_4,prod_150,Wrong Size,2025-07-20 17:44:00+00:00,6.49
return_0016696,order_075252_1,prod_423,Late Delivery,2025-07-24 20:55:00+00:00,26.47
return_0016697,order_075270_2,prod_304,Not as Described,2025-07-27 13:54:00+00:00,22.06
return_0016698,order_075273_1,prod_066,Defective,2025-07-28 09:05:00+00:00,50.8
return_0016699,order_075273_3,prod_110,Not as Described,2025-07-15 16:04:00+00:00,13.15
return_0016700,order_075275_1,prod_017,Changed Mind,2025-07-11 17:15:00+00:00,11.0
return_0016701,order_075275_3,prod_268,Defective,2025-07-14 18:47:00+00:00,101.01
return_0016702,order_075277_1,prod_537,Late Delivery,2025-07-14 13:37:00+00:00,18.19
return_0016703,order_075280_1,prod_267,Wrong Size,2025-07-23 20:56:00+00:00,143.05
return_0016704,order_075288_1,prod_201,Not as Described,2025-07-26 10:41:00+00:00,13.48
return_0016705,order_075293_1,prod_243,Wrong Size,2025-07-19 21:55:00+00:00,64.02
return_0016706,order_075303_4,prod_304,Defective,2025-07-04 20:39:00+00:00,27.5
return_0016707,order_075304_3,prod_033,Wrong Size,2025-07-17 14:43:00+00:00,152.88
return_0016708,order_075305_2,prod_434,Defective,2025-07-27 19:37:00+00:00,44.46
return_0016709,order_075307_2,prod_509,Late Delivery,2025-07-20 12:21:00+00:00,68.14
return_0016710,order_075308_1,prod_268,Late Delivery,2025-07-03 10:29:00+00:00,27.31
return_0016711,order_075327_1,prod_565,Defective,2025-07-07 18:33:00+00:00,265.55
return_0016712,order_075333_1,prod_232,Not as Described,2025-07-03 13:08:00+00:00,98.22
return_0016713,order_075335_1,prod_386,Not as Described,2025-07-23 16:57:00+00:00,58.29
return_0016714,order_075342_1,prod_197,Not as Described,2025-07-30 12:00:00+00:00,120.52
return_0016715,order_075346_1,prod_402,Not as Described,2025-07-07 13:55:00+00:00,11.28
return_0016716,order_075353_2,prod_405,Not as Described,2025-07-28 15:58:00+00:00,85.84
return_0016717,order_075361_3,prod_446,Late Delivery,2025-07-29 21:37:00+00:00,57.08
return_0016718,order_075373_1,prod_071,Changed Mind,2025-07-25 10:24:00+00:00,25.55
return_0016719,order_075377_4,prod_214,Wrong Size,2025-07-13 12:22:00+00:00,82.01
return_0016720,order_075382_2,prod_573,Late Delivery,2025-07-30 13:41:00+00:00,48.75
return_0016721,order_075386_1,prod_445,Defective,2025-07-21 17:31:00+00:00,29.73
return_0016722,order_075387_1,prod_334,Changed Mind,2025-07-25 11:50:00+00:00,40.42
return_0016723,order_075388_3,prod_386,Defective,2025-07-26 21:44:00+00:00,60.12
return_0016724,order_075389_1,prod_390,Defective,2025-07-12 08:53:00+00:00,104.33
return_0016725,order_075404_2,prod_207,Not as Described,2025-07-22 10:05:00+00:00,44.3
return_0016726,order_075409_2,prod_095,Changed Mind,2025-07-20 12:27:00+00:00,40.66
return_0016727,order_075411_2,prod_175,Wrong Size,2025-07-09 16:43:00+00:00,61.45
return_0016728,order_075413_2,prod_202,Defective,2025-07-07 09:57:00+00:00,21.92
return_0016729,order_075422_2,prod_541,Defective,2025-07-02 22:27:00+00:00,61.88
return_0016730,order_075429_1,prod_402,Defective,2025-07-09 11:56:00+00:00,284.46
return_0016731,order_075430_4,prod_031,Changed Mind,2025-07-05 11:54:00+00:00,184.2
return_0016732,order_075431_1,prod_209,Changed Mind,2025-07-12 20:18:00+00:00,13.64
return_0016733,order_075438_5,prod_575,Defective,2025-07-15 08:13:00+00:00,15.12
return_0016734,order_075442_3,prod_033,Wrong Size,2025-07-09 16:05:00+00:00,61.55
return_0016735,order_075443_3,prod_277,Not as Described,2025-07-23 20:07:00+00:00,123.09
return_0016736,order_075449_1,prod_394,Defective,2025-07-20 10:38:00+00:00,55.38
return_0016737,order_075455_1,prod_397,Defective,2025-07-13 09:47:00+00:00,48.35
return_0016738,order_075464_3,prod_250,Wrong Size,2025-07-25 22:37:00+00:00,193.02
return_0016739,order_075465_1,prod_416,Defective,2025-07-11 18:01:00+00:00,25.11
return_0016740,order_075467_2,prod_312,Wrong Size,2025-07-19 08:08:00+00:00,99.1
return_0016741,order_075468_1,prod_427,Defective,2025-07-05 22:58:00+00:00,36.05
return_0016742,order_075473_1,prod_028,Not as Described,2025-07-04 18:06:00+00:00,22.84
return_0016743,order_075482_1,prod_168,Defective,2025-07-30 14:42:00+00:00,25.89
return_0016744,order_075495_4,prod_025,Not as Described,2025-07-11 19:31:00+00:00,39.88
return_0016745,order_075496_2,prod_031,Wrong Size,2025-07-31 21:10:00+00:00,91.87
return_0016746,order_075520_1,prod_250,Changed Mind,2025-07-06 14:12:00+00:00,113.1
return_0016747,order_075537_1,prod_573,Not as Described,2025-07-29 13:58:00+00:00,39.1
return_0016748,order_075541_1,prod_395,Wrong Size,2025-07-19 14:14:00+00:00,38.98
return_0016749,order_075544_4,prod_320,Defective,2025-07-26 16:05:00+00:00,187.68
return_0016750,order_075545_1,prod_293,Wrong Size,2025-07-08 11:54:00+00:00,88.05
return_0016751,order_075553_4,prod_071,Defective,2025-08-01 18:37:00+00:00,40.24
return_0016752,order_075564_2,prod_540,Wrong Size,2025-07-21 20:51:00+00:00,65.49
return_0016753,order_075566_1,prod_332,Changed Mind,2025-07-29 20:22:00+00:00,68.32
return_0016754,order_075569_2,prod_098,Changed Mind,2025-07-26 18:21:00+00:00,42.68
return_0016755,order_075575_4,prod_508,Not as Described,2025-07-09 15:05:00+00:00,35.99
return_0016756,order_075578_2,prod_092,Wrong Size,2025-07-30 19:35:00+00:00,39.18
return_0016757,order_075596_1,prod_093,Wrong Size,2025-07-07 19:38:00+00:00,59.56
return_0016758,order_075600_1,prod_119,Late Delivery,2025-07-25 18:58:00+00:00,36.14
return_0016759,order_075613_2,prod_520,Not as Described,2025-07-12 22:37:00+00:00,21.77
return_0016760,order_075618_5,prod_092,Wrong Size,2025-07-21 12:26:00+00:00,114.67
return_0016761,order_075620_1,prod_599,Not as Described,2025-07-06 21:31:00+00:00,75.81
return_0016762,order_075626_1,prod_497,Changed Mind,2025-07-28 11:17:00+00:00,103.44
return_0016763,order_075626_3,prod_526,Wrong Size,2025-07-24 19:46:00+00:00,12.76
return_0016764,order_075641_4,prod_564,Defective,2025-07-12 09:45:00+00:00,44.06
return_0016765,order_075649_2,prod_111,Defective,2025-07-25 08:07:00+00:00,73.7
return_0016766,order_075676_5,prod_073,Changed Mind,2025-07-21 10:48:00+00:00,69.27
return_0016767,order_075686_2,prod_374,Not as Described,2025-07-08 12:28:00+00:00,108.23
return_0016768,order_075687_5,prod_321,Changed Mind,2025-07-26 18:13:00+00:00,139.81
return_0016769,order_075691_2,prod_315,Late Delivery,2025-07-23 14:17:00+00:00,21.15
return_0016770,order_075696_1,prod_122,Not as Described,2025-08-04 13:54:00+00:00,9.96
return_0016771,order_075712_3,prod_394,Changed Mind,2025-07-14 20:23:00+00:00,87.09
return_0016772,order_075713_1,prod_565,Wrong Size,2025-07-11 12:37:00+00:00,75.71
return_0016773,order_075714_3,prod_599,Defective,2025-07-10 18:06:00+00:00,205.89
return_0016774,order_075730_2,prod_484,Changed Mind,2025-07-07 09:38:00+00:00,7.15
return_0016775,order_075732_1,prod_363,Late Delivery,2025-07-09 11:35:00+00:00,29.44
return_0016776,order_075741_1,prod_306,Wrong Size,2025-07-22 18:42:00+00:00,46.36
return_0016777,order_075743_1,prod_138,Wrong Size,2025-07-21 17:06:00+00:00,106.72
return_0016778,order_075749_3,prod_083,Changed Mind,2025-07-14 10:26:00+00:00,46.48
return_0016779,order_075761_3,prod_546,Changed Mind,2025-07-19 18:27:00+00:00,158.42
return_0016780,order_075762_5,prod_137,Changed Mind,2025-08-05 14:47:00+00:00,87.77
return_0016781,order_075766_1,prod_205,Wrong Size,2025-08-05 20:31:00+00:00,38.26
return_0016782,order_075773_1,prod_006,Wrong Size,2025-07-19 15:39:00+00:00,32.52
return_0016783,order_075774_3,prod_421,Late Delivery,2025-07-30 16:15:00+00:00,67.25
return_0016784,order_075784_1,prod_547,Wrong Size,2025-07-30 09:41:00+00:00,24.4
return_0016785,order_075793_1,prod_202,Late Delivery,2025-08-03 08:56:00+00:00,29.02
return_0016786,order_075801_4,prod_063,Wrong Size,2025-07-16 14:18:00+00:00,15.86
return_0016787,order_075804_2,prod_417,Changed Mind,2025-07-12 09:44:00+00:00,125.25
return_0016788,order_075807_1,prod_567,Defective,2025-08-04 09:37:00+00:00,51.35
return_0016789,order_075811_1,prod_012,Wrong Size,2025-08-02 13:11:00+00:00,64.28
return_0016790,order_075811_3,prod_143,Wrong Size,2025-07-23 17:34:00+00:00,228.08
return_0016791,order_075823_1,prod_050,Changed Mind,2025-08-06 17:29:00+00:00,9.51
return_0016792,order_075827_2,prod_112,Changed Mind,2025-07-19 12:02:00+00:00,18.85
return_0016793,order_075841_4,prod_379,Late Delivery,2025-07-13 17:15:00+00:00,14.83
return_0016794,order_075845_1,prod_472,Not as Described,2025-07-30 09:13:00+00:00,54.99
return_0016795,order_075848_1,prod_587,Wrong Size,2025-07-24 18:47:00+00:00,11.4
return_0016796,order_075849_1,prod_007,Defective,2025-07-26 10:28:00+00:00,150.86
return_0016797,order_075854_1,prod_172,Wrong Size,2025-07-29 13:21:00+00:00,100.43
return_0016798,order_075864_1,prod_407,Changed Mind,2025-07-18 18:29:00+00:00,48.71
return_0016799,order_075866_2,prod_144,Defective,2025-07-20 18:24:00+00:00,92.4
return_0016800,order_075871_1,prod_130,Not as Described,2025-07-27 15:25:00+00:00,179.7
return_0016801,order_075879_1,prod_400,Defective,2025-07-26 10:40:00+00:00,32.74
return_0016802,order_075888_1,prod_182,Defective,2025-07-23 16:37:00+00:00,65.35
return_0016803,order_075894_1,prod_350,Changed Mind,2025-08-05 22:36:00+00:00,47.16
return_0016804,order_075899_3,prod_533,Late Delivery,2025-07-16 21:50:00+00:00,38.95
return_0016805,order_075900_3,prod_211,Late Delivery,2025-07-26 09:26:00+00:00,41.01
return_0016806,order_075905_3,prod_357,Defective,2025-08-01 13:23:00+00:00,51.7
return_0016807,order_075907_3,prod_228,Not as Described,2025-07-10 19:10:00+00:00,72.31
return_0016808,order_075919_3,prod_147,Changed Mind,2025-07-13 08:12:00+00:00,298.47
return_0016809,order_075922_1,prod_443,Changed Mind,2025-08-01 14:45:00+00:00,10.55
return_0016810,order_075928_1,prod_086,Wrong Size,2025-07-30 20:00:00+00:00,96.7
return_0016811,order_075934_2,prod_300,Not as Described,2025-07-30 15:36:00+00:00,103.04
return_0016812,order_075941_3,prod_579,Wrong Size,2025-07-18 11:38:00+00:00,65.32
return_0016813,order_075949_1,prod_319,Not as Described,2025-07-28 20:54:00+00:00,44.01
return_0016814,order_075954_1,prod_419,Not as Described,2025-07-19 13:09:00+00:00,90.02
return_0016815,order_075958_1,prod_150,Late Delivery,2025-07-20 15:13:00+00:00,53.82
return_0016816,order_075959_1,prod_110,Not as Described,2025-08-05 13:12:00+00:00,13.78
return_0016817,order_075974_1,prod_527,Defective,2025-07-25 09:17:00+00:00,16.87
return_0016818,order_075984_4,prod_299,Not as Described,2025-07-16 18:31:00+00:00,90.6
return_0016819,order_075987_1,prod_405,Changed Mind,2025-07-20 13:06:00+00:00,97.05
return_0016820,order_075995_1,prod_264,Not as Described,2025-08-05 12:59:00+00:00,26.45
return_0016821,order_076007_2,prod_184,Late Delivery,2025-07-15 10:18:00+00:00,149.86
return_0016822,order_076011_2,prod_375,Late Delivery,2025-07-25 08:13:00+00:00,32.54
return_0016823,order_076028_1,prod_584,Defective,2025-07-15 22:00:00+00:00,23.34
return_0016824,order_076031_2,prod_036,Wrong Size,2025-07-28 18:19:00+00:00,99.4
return_0016825,order_076032_3,prod_288,Not as Described,2025-07-24 10:50:00+00:00,28.67
return_0016826,order_076040_2,prod_367,Not as Described,2025-08-07 12:02:00+00:00,52.35
return_0016827,order_076050_2,prod_287,Not as Described,2025-07-31 12:58:00+00:00,92.14
return_0016828,order_076053_2,prod_223,Not as Described,2025-07-19 10:33:00+00:00,81.85
return_0016829,order_076062_1,prod_124,Wrong Size,2025-07-19 14:29:00+00:00,70.94
return_0016830,order_076065_4,prod_187,Defective,2025-08-08 15:18:00+00:00,16.61
return_0016831,order_076071_1,prod_252,Changed Mind,2025-07-12 11:58:00+00:00,21.74
return_0016832,order_076071_3,prod_369,Changed Mind,2025-07-28 18:23:00+00:00,31.84
return_0016833,order_076092_2,prod_336,Late Delivery,2025-07-23 09:57:00+00:00,254.34
return_0016834,order_076093_2,prod_182,Late Delivery,2025-07-28 09:04:00+00:00,33.27
return_0016835,order_076096_2,prod_031,Late Delivery,2025-08-08 17:32:00+00:00,68.16
return_0016836,order_076124_2,prod_390,Wrong Size,2025-08-05 22:09:00+00:00,143.43
return_0016837,order_076139_2,prod_528,Late Delivery,2025-08-09 21:02:00+00:00,126.38
return_0016838,order_076139_4,prod_197,Defective,2025-08-10 15:41:00+00:00,95.57
return_0016839,order_076147_1,prod_335,Not as Described,2025-07-24 19:27:00+00:00,34.68
return_0016840,order_076152_1,prod_265,Late Delivery,2025-08-01 20:35:00+00:00,6.62
return_0016841,order_076171_3,prod_479,Changed Mind,2025-07-17 21:54:00+00:00,273.82
return_0016842,order_076173_1,prod_301,Not as Described,2025-07-18 09:36:00+00:00,106.14
return_0016843,order_076181_3,prod_355,Not as Described,2025-07-27 13:33:00+00:00,37.44
return_0016844,order_076187_5,prod_594,Not as Described,2025-07-26 16:20:00+00:00,60.9
return_0016845,order_076191_3,prod_054,Defective,2025-08-01 20:10:00+00:00,146.33
return_0016846,order_076191_5,prod_160,Changed Mind,2025-08-01 14:05:00+00:00,43.38
return_0016847,order_076200_1,prod_255,Not as Described,2025-07-31 10:46:00+00:00,91.09
return_0016848,order_076202_1,prod_331,Changed Mind,2025-07-22 13:18:00+00:00,23.43
return_0016849,order_076202_4,prod_288,Wrong Size,2025-08-03 20:11:00+00:00,56.4
return_0016850,order_076205_3,prod_245,Changed Mind,2025-07-30 14:33:00+00:00,35.44
return_0016851,order_076206_4,prod_177,Defective,2025-07-29 08:20:00+00:00,39.66
return_0016852,order_076218_1,prod_346,Not as Described,2025-08-11 22:22:00+00:00,136.14
return_0016853,order_076218_4,prod_530,Late Delivery,2025-08-01 09:30:00+00:00,37.9
return_0016854,order_076228_2,prod_311,Wrong Size,2025-07-26 11:34:00+00:00,13.67
return_0016855,order_076238_2,prod_511,Not as Described,2025-07-18 19:11:00+00:00,63.08
return_0016856,order_076252_3,prod_179,Defective,2025-07-21 22:20:00+00:00,72.37
return_0016857,order_076265_1,prod_023,Late Delivery,2025-07-16 09:18:00+00:00,38.4
return_0016858,order_076266_4,prod_187,Changed Mind,2025-08-09 17:41:00+00:00,17.85
return_0016859,order_076267_1,prod_519,Not as Described,2025-07-29 19:20:00+00:00,36.02
return_0016860,order_076270_1,prod_513,Changed Mind,2025-08-13 13:05:00+00:00,244.24
return_0016861,order_076275_3,prod_034,Late Delivery,2025-08-09 09:04:00+00:00,156.78
return_0016862,order_076275_4,prod_223,Not as Described,2025-08-13 22:59:00+00:00,67.45
return_0016863,order_076282_3,prod_348,Changed Mind,2025-07-23 12:53:00+00:00,57.94
return_0016864,order_076290_1,prod_286,Defective,2025-07-16 22:41:00+00:00,44.0
return_0016865,order_076292_1,prod_368,Wrong Size,2025-08-11 13:40:00+00:00,120.7
return_0016866,order_076296_5,prod_449,Defective,2025-08-14 20:38:00+00:00,13.23
return_0016867,order_076308_1,prod_372,Not as Described,2025-07-28 20:20:00+00:00,44.53
return_0016868,order_076318_2,prod_409,Wrong Size,2025-07-18 22:37:00+00:00,73.05
return_0016869,order_076321_2,prod_232,Wrong Size,2025-07-31 21:23:00+00:00,190.58
return_0016870,order_076321_4,prod_485,Not as Described,2025-08-05 20:00:00+00:00,30.86
return_0016871,order_076322_1,prod_193,Defective,2025-08-07 15:00:00+00:00,53.71
return_0016872,order_076329_1,prod_335,Defective,2025-08-01 20:39:00+00:00,142.11
return_0016873,order_076330_1,prod_535,Not as Described,2025-08-12 22:57:00+00:00,24.65
return_0016874,order_076331_2,prod_466,Changed Mind,2025-07-22 21:40:00+00:00,25.05
return_0016875,order_076334_1,prod_273,Changed Mind,2025-08-13 08:20:00+00:00,35.49
return_0016876,order_076352_3,prod_425,Late Delivery,2025-08-12 16:27:00+00:00,42.21
return_0016877,order_076355_1,prod_229,Wrong Size,2025-08-13 09:06:00+00:00,173.48
return_0016878,order_076362_1,prod_546,Not as Described,2025-08-14 20:21:00+00:00,78.47
return_0016879,order_076364_4,prod_416,Defective,2025-08-12 21:47:00+00:00,66.9
return_0016880,order_076365_1,prod_478,Wrong Size,2025-07-20 15:10:00+00:00,71.29
return_0016881,order_076366_2,prod_402,Defective,2025-08-13 10:03:00+00:00,82.52
return_0016882,order_076371_4,prod_578,Defective,2025-08-02 10:17:00+00:00,19.94
return_0016883,order_076382_2,prod_335,Defective,2025-07-17 09:39:00+00:00,129.01
return_0016884,order_076396_2,prod_446,Not as Described,2025-07-22 19:10:00+00:00,67.35
return_0016885,order_076401_2,prod_471,Wrong Size,2025-08-07 12:18:00+00:00,55.1
return_0016886,order_076414_3,prod_029,Defective,2025-07-28 11:52:00+00:00,88.66
return_0016887,order_076417_2,prod_097,Late Delivery,2025-08-15 18:31:00+00:00,99.38
return_0016888,order_076421_1,prod_301,Changed Mind,2025-07-25 11:23:00+00:00,114.18
return_0016889,order_076431_4,prod_289,Wrong Size,2025-08-11 16:10:00+00:00,30.53
return_0016890,order_076446_1,prod_166,Changed Mind,2025-07-20 13:47:00+00:00,16.56
return_0016891,order_076457_3,prod_200,Not as Described,2025-07-29 16:10:00+00:00,54.65
return_0016892,order_076459_3,prod_124,Not as Described,2025-08-05 22:23:00+00:00,136.22
return_0016893,order_076464_1,prod_541,Changed Mind,2025-08-13 17:17:00+00:00,28.4
return_0016894,order_076476_2,prod_064,Not as Described,2025-08-11 19:16:00+00:00,18.14
return_0016895,order_076479_2,prod_434,Wrong Size,2025-08-04 11:19:00+00:00,67.15
return_0016896,order_076484_1,prod_265,Changed Mind,2025-08-03 10:18:00+00:00,13.86
return_0016897,order_076485_1,prod_259,Not as Described,2025-07-24 21:48:00+00:00,141.75
return_0016898,order_076490_1,prod_214,Changed Mind,2025-07-21 12:16:00+00:00,151.58
return_0016899,order_076496_1,prod_211,Changed Mind,2025-07-20 10:45:00+00:00,58.82
return_0016900,order_076499_1,prod_120,Late Delivery,2025-07-30 16:08:00+00:00,13.62
return_0016901,order_076528_3,prod_464,Not as Described,2025-08-12 13:12:00+00:00,56.58
return_0016902,order_076529_2,prod_565,Wrong Size,2025-07-30 18:54:00+00:00,39.66
return_0016903,order_076531_4,prod_402,Not as Described,2025-08-10 14:26:00+00:00,197.39
return_0016904,order_076547_1,prod_516,Late Delivery,2025-07-19 17:18:00+00:00,99.07
return_0016905,order_076554_4,prod_334,Late Delivery,2025-07-31 17:11:00+00:00,14.71
return_0016906,order_076562_2,prod_332,Wrong Size,2025-07-25 20:11:00+00:00,83.55
return_0016907,order_076567_2,prod_362,Late Delivery,2025-07-21 11:46:00+00:00,45.84
return_0016908,order_076574_1,prod_149,Late Delivery,2025-08-05 15:21:00+00:00,46.33
return_0016909,order_076577_1,prod_350,Defective,2025-07-29 09:38:00+00:00,21.47
return_0016910,order_076596_2,prod_224,Late Delivery,2025-08-14 19:00:00+00:00,15.5
return_0016911,order_076609_1,prod_421,Changed Mind,2025-08-06 09:24:00+00:00,82.28
return_0016912,order_076611_1,prod_421,Not as Described,2025-07-22 15:45:00+00:00,99.45
return_0016913,order_076611_3,prod_368,Changed Mind,2025-07-25 10:33:00+00:00,41.57
return_0016914,order_076628_2,prod_268,Changed Mind,2025-08-06 08:21:00+00:00,72.13
return_0016915,order_076628_3,prod_397,Late Delivery,2025-08-09 13:54:00+00:00,52.42
return_0016916,order_076631_2,prod_280,Late Delivery,2025-08-03 17:42:00+00:00,48.7
return_0016917,order_076636_1,prod_588,Late Delivery,2025-08-05 20:50:00+00:00,18.35
return_0016918,order_076640_1,prod_133,Wrong Size,2025-07-27 20:33:00+00:00,19.68
return_0016919,order_076647_2,prod_493,Defective,2025-08-04 08:35:00+00:00,21.6
return_0016920,order_076647_3,prod_145,Late Delivery,2025-08-13 14:11:00+00:00,63.11
return_0016921,order_076658_2,prod_434,Wrong Size,2025-08-12 16:44:00+00:00,55.69
return_0016922,order_076659_2,prod_193,Changed Mind,2025-07-23 22:55:00+00:00,67.65
return_0016923,order_076667_2,prod_071,Not as Described,2025-07-26 10:01:00+00:00,81.42
return_0016924,order_076671_4,prod_548,Defective,2025-07-30 11:25:00+00:00,19.05
return_0016925,order_076689_4,prod_467,Defective,2025-07-24 20:59:00+00:00,19.18
return_0016926,order_076694_4,prod_024,Defective,2025-08-06 16:29:00+00:00,85.7
return_0016927,order_076696_1,prod_018,Late Delivery,2025-07-25 15:14:00+00:00,35.5
return_0016928,order_076707_1,prod_201,Wrong Size,2025-07-23 21:41:00+00:00,28.73
return_0016929,order_076722_2,prod_522,Defective,2025-08-03 16:12:00+00:00,11.6
return_0016930,order_076737_2,prod_133,Changed Mind,2025-08-11 08:40:00+00:00,11.73
return_0016931,order_076741_1,prod_095,Not as Described,2025-08-06 13:53:00+00:00,68.97
return_0016932,order_076749_4,prod_211,Defective,2025-08-17 15:51:00+00:00,11.01
return_0016933,order_076755_1,prod_002,Not as Described,2025-08-12 10:07:00+00:00,48.6
return_0016934,order_076759_4,prod_072,Wrong Size,2025-08-18 16:52:00+00:00,101.16
return_0016935,order_076765_5,prod_061,Late Delivery,2025-08-10 12:27:00+00:00,18.59
return_0016936,order_076770_2,prod_392,Not as Described,2025-07-28 10:40:00+00:00,36.78
return_0016937,order_076773_1,prod_085,Late Delivery,2025-08-18 17:08:00+00:00,64.24
return_0016938,order_076791_2,prod_525,Not as Described,2025-07-25 19:21:00+00:00,26.9
